,id,zip,file name,entry,Description,CPV,URI
1070,1070,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210528_041707_2.atom,171,"Suministro de pequeño equipamiento para los laboratorios de bioseguridad II y III con cargo al proyecto EQC2019-006320-P correspondientes la convocatoria 2019 del Programa Estatal de Generación de Conocimiento y Fortalecimiento Científico y Tecnológico del Sistema de I+D+i, Subprograma Estatal de Infraestructuras de Investigación y Equipamiento Científico-Técnico, en el marco del Plan Estatal de Investigación Científica y Técnica y de Innovación 2017-2020, cofinanciado por la Agencia Estatal de Investigación (AEI) y el Fondo Europeo de Desarrollo Regional (FEDER).",['38000000.0'],https://contrataciondelestado.es/wps/wcm/connect/0a738e65-a0b0-4fc7-88e3-a87e62ada7f9/DOC202105111112012021_05_11_11_00__documento_licitacion_FIRM.pdf?MOD=AJPERES
1074,1074,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210601_041315_1.atom,261,"Realización de encuestas telefónicas y entrevistas cualitativas para los agentes adheridos e implicados en el producto Urban Birding en el marco de la acción D2 del proyecto LIFE ZEPAURBAN, en su apartado B para el seguimiento socioeconómico del impacto del producto turístico del cernícalo primilla, tras la implantación del mismo.",['73000000.0'],https://contrataciondelestado.es/wps/wcm/connect/7f55b0b7-c9d7-4bbc-9e1e-fe7e76e70e4c/DOC202105071348313_PLIEGO_CONDICIONES_CONTRATACION_huella.pdf?MOD=AJPERES
1079,1079,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210603_041444_1.atom,284,"Suministro de pintura y productos y herramientas para su aplicación.

El suministro de pintura y los materiales para su aplicación es necesario para el mantenimiento de colegios, Escuela infantil, Piscina Municipal y demás edificios públicos, así como muros, paderetas, zonas de aparcamiento prohibido, etc., cuyo mantenimiento es responsabilidad del Excelentísimo Ayuntamiento de Alcalá de los Gazules.",['44111400.0'],https://contrataciondelestado.es/wps/wcm/connect/cb31c369-8b61-4faf-9b2d-1026a9c7fe80/DOC202105201450074__+Invitacion+a+contratistas__.pdf?MOD=AJPERES
1080,1080,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210603_041444_1.atom,196,"Servicio consistente en la formalización de la entrada en cobertura de seguro de impagos de alquiler para las viviendas incorporadas al programa Alquila Zaragoza gestionado por la Sociedad Municipal Zaragoza vivienda, SLU",['66510000.0'],https://contrataciondelestado.es/wps/wcm/connect/0c9223a9-1e15-427e-977d-046708561670/DOC20210429095006Memoria+descriptiva.pdf?MOD=AJPERES
1084,1084,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210607_155932_5.atom,400,Acciones publicitarias dirigidas a dar difusión a la actuación del CTAZ para la promoción del transporte público y otras actuaciones desarrolladas en el marco de las Directrices Metropolitanas de Movilidad en el fin último de consolidar unos hábitos de movilidad sostenible en el área metropolitana de Zaragoza,"['[79341400, 79340000]']",https://contrataciondelestado.es/wps/wcm/connect/0707008d-8601-478f-af02-7804aef1771d/DOC20210524143600TR-Acciones-publicitarias.pdf?MOD=AJPERES
1085,1085,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210607_155932_5.atom,275,"Suministro, instalación y puesta en marcha de un sistema de grabación y retransmisión de eventos cofinanciada en un 80% por fondos FEDER mediante el POCS 2014-2020, actualmente integrado en el POPE 2014-2020",['32000000.0'],https://contrataciondelestado.es/wps/wcm/connect/f41d6a69-2f55-45e5-82cc-b7a816931b35/DOC20210416113614PPT.pdf?MOD=AJPERES
1086,1086,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210607_155932_4.atom,86,"Servicios de mantenimiento y soporte técnico de los dispositivos criptográficos seguros, tipo HSM (Hardware Security Module), para las plataformas de Clave Pública (PKIDEF) y Servicios de Seguridad del Ministerio de Defensa (PSSDEF)",['50312600.0'],https://contrataciondelestado.es/wps/wcm/connect/5990f589-fa9d-46e0-a863-abb024999dd0/DOC20210525163732Memoria_2021_SP03032003_00001071E.pdf?MOD=AJPERES
1089,1089,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210610_041400.atom,80,"Adquisición de consumibles por el sistema de coste/copia para los equipos multifunción del Centro de Tecnologías de la Información y las Telecomunicaciones (CESTIC) del Ministerio de Defensa, durante doce meses.",['30125100.0'],https://contrataciondelestado.es/wps/wcm/connect/de3d1468-e77b-4a41-a1cc-eae78ac1d200/DOC20210601092728Memoria_2021_SP03032003_00001056E.pdf?MOD=AJPERES
1093,1093,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210611_041621.atom,354,"Dirección de las obras, Redacción del Estudio de Seguridad y Salud y Coordinación de Seguridad y Salud de las obras: ""Asfaltados de Rotondas y Calles del Polígono Industrial Juan Carlos I"" y ""Asfaltado de Calles en Polígono Norte"".",['71000000.0'],https://contrataciondelestado.es/wps/wcm/connect/af46144f-e335-4136-9792-b64669723ffb/DOC20210531111523Anuncio_de_Licitacion.pdf?MOD=AJPERES
1094,1094,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210612_042022_1.atom,439,"Servicio de Catering para dos muestras gastronómicas promocionales de Tajo Internacional destino gastronómico durante la prueba Cicolturista ""THE GOODS NON STOP"" Madrid-Tajo Internacional-Lisboa BY MRW 2021 (Alcántara y Cedillo).",['55523000.0'],https://contrataciondelestado.es/wps/wcm/connect/50cc05d3-30b0-4f17-a674-d9881723ad02/DOC20210602092111huella_PLIEGO_CONDICIONES.pdf?MOD=AJPERES
1095,1095,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210615_042040_4.atom,379,"Impartición de un curso de atención a menores en situación de violencia de género, dirigido a profesionales que atienden violencia de género de los ámbitos social, jurídico, sanitario y Fuerzas y Cuerpos de Seguridad del Estado.",['80500000.0'],https://contrataciondelestado.es/wps/wcm/connect/3a612c30-f72f-4847-8aa4-ade3e906c871/DOC20210519113047Informe-Propuesta_Contratacion_Menor-1.pdf?MOD=AJPERES
1101,1101,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210615_042040_1.atom,293,"Servicios de administración, soporte y asistencia técnica para la realizar la subida de las versiones de los productos Software AG, con el fin de poder actualizar el sistema operativo del ordenador central (mainframe) del Ministerio de Defensa",['72600000.0'],https://contrataciondelestado.es/wps/wcm/connect/8c04a2d5-9436-44b7-ae63-aa6fedbb6c7b/DOC20210525113618Memoria_2021_SP03032003_00001027E.pdf?MOD=AJPERES
1102,1102,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210616_041705.atom,356,"El servicio de reparación del sistema de anclaje y nivelación del Ventilador de gran caudal RVGC, perteneciente al Servicio de Prevención, Extinción de Incendios y Salvamento (en adelante SPEIS), del Ayuntamiento de Sevilla.",['50222000.0'],https://contrataciondelestado.es/wps/wcm/connect/de96d7db-b874-417c-b7f6-947b8de94fe2/DOC20210611142140Condiciones+Administrativas.pdf?MOD=AJPERES
1105,1105,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210618_041502_1.atom,15,"campaña de sensibilización contra la violencia de género que incluya el diseño, elaboración e impresión de una Guía Informativa para familias sobre prevención de la Violencia de Género entre jóvenes y una jornada de sensibilización, todo ello dentro del marco de actuación del Pacto de Estado contra la Violencia de Género.",['98200000.0'],https://contrataciondelestado.es/wps/wcm/connect/fccd9314-5afc-4fed-869e-a057c0b95794/DOC20210607131447Informe-Propuesta_Contratacion_Menor.pdf?MOD=AJPERES
1106,1106,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210618_041502.atom,311,Servicio para impartir dos charlas coloquio una de dependencia emocional y otra de empoderamiento dirigidas a mujeres víctimas de violencia de género enmarcadas dentro del marco de actuación del Pacto de Estado contra la violencia de género ,['80500000.0'],https://contrataciondelestado.es/wps/wcm/connect/327dcea2-7a17-4a5d-b9b3-07f633a5bb07/DOC20210603115729Informe-Propuesta_Contratacion_Menor-4.pdf?MOD=AJPERES
1114,1114,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210626_041224_1.atom,26,"Adquisición de equipos de Protección Individual para labores de tratamientos forestales, vigilancia móvil y primer ataque a conatos de incendios forestales en el ámbito de la Confederación Hidrográfica del Guadiana",['35100000.0'],https://contrataciondelestado.es/wps/wcm/connect/6b13dd97-5a47-4365-bbfa-416b78b9c652/DOC20210513080105PCAP+CONTRATO+MENOR.pdf?MOD=AJPERES
1115,1115,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210629_040442_1.atom,439,"Actuaciones en los Barrios Anexionados de Urraca Miguel, Narrillos de San Leonardo, Brieva, Vicolozano, Alamedilla del Berrocal, Bernuy Salinero y Aldea del Rey Niño, al aire libre o en el salón municipal durante los meses de julio, agosto y septiembre 2021",['92312100.0'],https://contrataciondelestado.es/wps/wcm/connect/efa1580b-9139-422a-9fad-57993f9b6b5b/DOC20210614173241CONDICIONES+ADMINISTRATIVAS+ACTUACIONES+BARRIOS+ANEXIONADOS+AVILA+JULIO+-+AGOSTO+Y+SEPTIEMBRE+2021.pdf?MOD=AJPERES
1118,1118,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210630_041346_1.atom,237,"Contrato administrativo de servicios para la prestación del servicio de bar y los servicios de mantenimiento, limpieza, control de acceso y aforos y socorrismo acuático de las piscinas municipales de Cornago para la temporada estival del ejercicio 2021",['92610000.0'],https://contrataciondelestado.es/wps/wcm/connect/4ee41749-311c-4e69-a5cc-f6b42c9112dc/DOC20210617110446PCAP.pdf?MOD=AJPERES
1120,1120,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210701_041631_2.atom,397,"Actualización de los soportes y recursos expositivos y didácticos vinculados a la Cueva de Maltravieso (Cáceres, España), dentro del proyecto FIRST ART (0497_first_art_4_e) financiado en el marco del programa de Cooperación Interreg V A España-Portugal (Poctep 2014-2020).",['92521100.0'],https://contrataciondelestado.es/wps/wcm/connect/68063ee1-26a3-4c06-a306-16639bf0c6de/DOC20210616094938huella_PCAP.pdf?MOD=AJPERES
1128,1128,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210703_041718_2.atom,402,Contratación de los servicios profesionales de auditores externos para llevar a cabo los trabajos de Auditoria de Cuentas del ejercicio 2020 del Consorcio de Tratamiento de Residuos Sólidos Urbanos de Ciudad Real.,['79212000.0'],https://contrataciondelestado.es/wps/wcm/connect/305a974c-9998-4237-8891-85a336c0c7d3/DOC20210618135218PCA.pdf?MOD=AJPERES
1138,1138,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210707_120915_4.atom,470,"Redacción del proyecto de ejecución de las obras descritas en el proyecto básico denominado Residencia para mayores de Híjar, redactado por el arquitecto don Felipe Dosset Rodríguez, y visado por el COAAR el 10 de mayo de 2021.",['71221000.0'],https://contrataciondelestado.es/wps/wcm/connect/bc5623aa-7c9e-4d41-9bf5-e9156007e500/DOC20210616143002PCAP.pdf?MOD=AJPERES
1140,1140,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210707_120915.atom,246,"suministro de 12.000 cajas de archivo definitivo, normalizadas con el distintivo de la Generalitat, para la conservación permanente
de documentación de las distintas unidades de la Conselleria de Economía Sostenible, Sectores Productivos, Comercio y Trabajo",['30193700.0'],https://contrataciondelestado.es/wps/wcm/connect/2810d88b-fcd3-4857-949f-e2202c56623a/DOC20210601122726Condiciones+Contratacion_03_firmado.pdf?MOD=AJPERES
1143,1143,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210710_041358.atom,340,"Servicio de proyección cinematográfica, al aire libre, prevista para los días 10, 24, 31 de Julio y 7 de agosto de 2021 en la Plaza de la Amistad entre los pueblos y día 15 de Julio de 2021 en el patio trasero del Centro Integrado de La Poveda",['92130000.0'],https://contrataciondelestado.es/wps/wcm/connect/56099e76-5de5-4dd1-b0e9-1c1c1eec816a/DOC20210615105122Condiciones+administrativas+Cine+de+Verano.pdf?MOD=AJPERES
1144,1144,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210711_041933_4.atom,166,"Servicios profesionales de asesoría jurídica y realización del encargo de gestión del Ayuntamiento de las Rozas a la Empresa Municipal de la Innovación y el Transporte Urbano de las Rozas S.A., de cara a que esta se convierta en el gestor energético del Ayuntamiento.","['[71314200, 71314000, 71314300]']",https://contrataciondelestado.es/wps/wcm/connect/3b1c219a-f2a8-4e4f-9b46-57ade72ab72d/DOC2021061817012620210611+Criterios+de+contratacion.pdf?MOD=AJPERES
1146,1146,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210713_041357_1.atom,359,"Servicio de Servicio de alquiler de maquinaria para talary retirar arboles, ubicados en camino del cementerio, en cumplimiento de ejecución DESentencia dictada por el Juzgado de lo Contencioso Administrativo",['77211400.0'],https://contrataciondelestado.es/wps/wcm/connect/40b2294c-04f7-4719-a9dd-a24341c5d240/DOC20210622090014Memoria+justificativa+tala+de+arboles.pdf?MOD=AJPERES
1151,1151,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210714_041633_1.atom,45,Constituye el objeto del presente contrato menor los servicios de una agencia de comunicación o central de medios que realice la planificación estratégica para la difusión en medios de comunicación digitales y Redes Sociales (RRSS) de las convocatorias de ayudas a la rehabilitación de edificios de la Vicepresidencia Segunda y Conselleria de Vivienda y Arquitectura Bioclimática.,"['[79300000, 79341400, 79341000, 79000000, 79340000]']",https://contrataciondelestado.es/wps/wcm/connect/b4bf1eef-5820-428f-9614-0449e4bcc4f2/DOC20210713130104PCAP.pdf?MOD=AJPERES
1154,1154,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210714_041633.atom,405,"Contrato menor para la  redacción de Proyecto para la instalación de cerramiento en parque Miguel Hernández y acondicionamiento de pavimentos de juegos infantiles en parques municipales, así como dirección de obra durante su ejecución , estudio y coordinación de seguridad y salud. Actuación incluída dentro del Programa de cooperación en inversiones y servicios (PLAN CONTIGO-PCIS)",['71000000.0'],https://contrataciondelestado.es/wps/wcm/connect/1116d3fb-8ced-427b-95b0-4a73b016bbbf/DOC202106301749211625068160548_Informe_de_Alcald_a_Necesidad.pdf?MOD=AJPERES
1163,1163,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20210721_044631_9.atom,23,"Tras la finalización del Estado de Alarma con motivo de la Pandemia de la COVID-19 se ha decidido retomar de manera progresiva todas la actividad cultural y de ocio, realizando una programación para los meses de verano. Dicha programación se imprime en formato físico para que las personas mayores del municipio o aquellas que no tienen redes sociales puedan tener la información en sus hogares. Se procede a la impresión de una revista que abarque toda la programación para los meses de verano y otra revista con la programación de la Navidad 2021/2022. 
Además, este año se vuelve a celebrar el Festival de Música Al-Kalat, por lo que también es necesaria la impresión de cartelería y programación del mismo. Los carteles del Festival, en total 150, se realizan en un tamaño A3 plus de 135g con brillo a 4/0. Del mismo modo, para el Festival se hace necesaria la impresión de octavillas, en total 2000 ejemplares, de 10,5x14,8, 115g de grosor con brillo 4/4, donde se visualizará la programación completa con las actuaciones previstas para cada día. 
Por último, se ha procedido a realizar unos planos turísticos de Alcalá de los Gazules con los puntos turísticos más relevante, señalizando las rutas que los visitantes pueden realizar, así como teléfonos de interés, consejos e historia de alguno de los lugares más identitarios de la localidad, como la Torre del Homenaje, Parroquia, etc.",['79811000.0'],https://contrataciondelestado.es/wps/wcm/connect/a547fcf3-dd62-4fcb-a4df-cd18e0d9cd1b/DOC202107190953411__+Invitacion+a+contratistas__+-+PRODUCCIONES+MIC+SL+B24301871.pdf?MOD=AJPERES
