,zip,file name,entry,Description,CPV,URI,processed_description,lowercase_description
796,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211203_042019_1.atom,158,"JASANFER.- Suministro con instalación, puesta en funcionamiento y formación de usuario de un sistema radiológico digital intraoral para el gabinete odontológico de la Escuela Naval Militar en Marín (Pontevedra)",['33111000.0'],https://contrataciondelestado.es/wps/wcm/connect/3c6c0d1d-d488-42bc-857d-565b300196ff/DOC20211110114246NO+PROCEDE+PCAP.pdf?MOD=AJPERES,jasanfer suministro instalación   puesto funcionamiento formación usuario sistema radiológico digital intraoral gabinete odontológico escuela naval militar marín   pontevedra,"jasanfer.- suministro con instalación, puesta en funcionamiento y formación de usuario de un sistema radiológico digital intraoral para el gabinete odontológico de la escuela naval militar en marín (pontevedra)"
797,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211204_041805_2.atom,444,Adquisición e instalación de tomas a tierra en la nave principal en la que se repara el material que será desplegado en la operación Presencia Avanzada Reforzada (eFP) en Letonia en favor de las Fuerzas Armadas Españolas.,['45310000.0'],https://contrataciondelestado.es/wps/wcm/connect/981a3582-a077-4df7-8489-62b640ada4e5/DOC2021112409213909+PCAP+420.pdf?MOD=AJPERES,adquisición instalación tomar tierra nave principal reparo material desplegado operación presencia avanzado reforzado   efp   letonia favor fuerzas armado español,adquisición e instalación de tomas a tierra en la nave principal en la que se repara el material que será desplegado en la operación presencia avanzada reforzada (efp) en letonia en favor de las fuerzas armadas españolas.
798,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211207_040122.atom,497,"Contratación de un equipo de cine con personal técnico cualificado, compuesto por pantalla, proyector y sonido, así como los gastos derivados de los derechos de autor y licencia de emisión pública, dentro del programa CICLOCINE 2021 (Edición II)",['92100000.0'],https://contrataciondelestado.es/wps/wcm/connect/d8f9145d-c034-4d00-8e4d-a6ef6957c4ce/DOC202112031408001638536879169_Informe_de_Alcald_a_Necesidad.pdf?MOD=AJPERES,contratación equipo cine personal técnico cualificado   compuesto pantalla   proyector sonido   así gasto derivado derecho autor licenciar emisión público   dentro programa ciclocinir    edición ii,"contratación de un equipo de cine con personal técnico cualificado, compuesto por pantalla, proyector y sonido, así como los gastos derivados de los derechos de autor y licencia de emisión pública, dentro del programa ciclocine 2021 (edición ii)"
799,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211210_042734_4.atom,28,"Servicio de redacción del proyecto básico y de ejecución de las “obras de reparación de las deficiencias constructivas localizadas en el edificio propiedad del Fondo de Garantía Salarial O.A.” ubicado en la calle Arturo Soria 126 de Madrid, estudio básico de seguridad y salud, dirección facultativa y coordinación del plan de seguridad y salud.",['71000000.0'],https://contrataciondelestado.es/wps/wcm/connect/62485dec-92c6-4031-9c4f-52bceafaa68c/DOC20211124143809492+2021+Nota+informativa+sobre+el+procedimiento.pdf?MOD=AJPERES,servicio redacción proyecto básico ejecución   obra reparación deficiencia constructivo localizado edificio propiedad fondo garantir salarial oa   ubicado calle arturo soria   madrid   estudio básico seguridad salud   dirección facultativo coordinación plan seguridad salud,"servicio de redacción del proyecto básico y de ejecución de las “obras de reparación de las deficiencias constructivas localizadas en el edificio propiedad del fondo de garantía salarial o.a.” ubicado en la calle arturo soria 126 de madrid, estudio básico de seguridad y salud, dirección facultativa y coordinación del plan de seguridad y salud."
800,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211210_042734_3.atom,458,"Contratación de un servicio de realización de un proyecto técnico de agregación-segregación de fincas y seguimiento del expediente hasta la obtención de licencia de reparcelación por parte del Ayuntamiento de la Cellera de Ter.

",['71000000.0'],https://contrataciondelestado.es/wps/wcm/connect/1da7fc7f-1a50-4bdb-9858-31e8c3fccbd9/DOC20211118143218499+2021+Nota+informativa+sobre+el+procedimiento.pdf?MOD=AJPERES,contratación servicio realización proyecto técnico agregaciónsegregación finca seguimiento expediente obtención licencia reparcelación parte ayuntamiento cellerar ter,"contratación de un servicio de realización de un proyecto técnico de agregación-segregación de fincas y seguimiento del expediente hasta la obtención de licencia de reparcelación por parte del ayuntamiento de la cellera de ter.

"
801,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211210_042734_3.atom,382,"subsanación de las citadas deficiencias de suministro, instalación y configuración de equipos de extinción y protección contraincendios en el Ayuntamiento de Fuengirola para adaptación a nueva reglamentación ",['50413200.0'],https://contrataciondelestado.es/wps/wcm/connect/2fa3a0ca-2d39-40b6-9eca-02c235406598/DOC20211117132829Informe-Propuesta_Contratacion_Menor-18.pdf?MOD=AJPERES,subsanación citado deficiencia suministro   instalación configuración equipo extinción protección contraincendio ayuntamiento fuengirola adaptación nuevo reglamentación,"subsanación de las citadas deficiencias de suministro, instalación y configuración de equipos de extinción y protección contraincendios en el ayuntamiento de fuengirola para adaptación a nueva reglamentación "
802,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211210_042734_2.atom,330,C.M. Adquisición de phmetro de laboratorio (tipo hach modelo de referencia lpv2114t.98.002) para el Servicio Farmaceutico en San Fernando para realización de analiticas de agua de consumo y recreativas,['33696500.0'],https://contrataciondelestado.es/wps/wcm/connect/fc8875dc-bf9d-4809-8ef6-2e690787eddd/DOC20211130133804DATOS+GENERALES+CONTRATO+MENOR+2242.pdf?MOD=AJPERES,cm   adquisición phmetro laboratorio   tipo hach modelo referencia lpvt   servicio farmaceutico san fernando realización analitica agua consumo recreativa,c.m. adquisición de phmetro de laboratorio (tipo hach modelo de referencia lpv2114t.98.002) para el servicio farmaceutico en san fernando para realización de analiticas de agua de consumo y recreativas
803,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211211_042204_2.atom,424,Suministro de 20 equipos de mano Transceptor / Walkie Talkie ICOM IC-F1000 136-174Mhz IP-67 16ch+bateria litio+cargador para comunicación entre los distintos servicios para el funcionamiento de las instalaciones deportivas del distrito norte y Ciudad Deportiva VALDELASFUENTES.,"['[32000000, 32500000]']",https://contrataciondelestado.es/wps/wcm/connect/f69cec53-850a-4465-a0d4-42e3f2ab5e21/DOC20211118111351Suministro+de+walkie2021.pdf?MOD=AJPERES,suministro   equipo mano transceptor   walkie talkie icom icf mhz ip chbaterio litiocargador comunicación distinto servicio funcionamiento instalación deportivo distrito norte ciudad deportiva valdelasfuentes,suministro de 20 equipos de mano transceptor / walkie talkie icom ic-f1000 136-174mhz ip-67 16ch+bateria litio+cargador para comunicación entre los distintos servicios para el funcionamiento de las instalaciones deportivas del distrito norte y ciudad deportiva valdelasfuentes.
804,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211211_042204.atom,54,"Instalación de un poblado navideño y actividades infantiles en la Plaza Pedro Cuevas de Fuengirola los días 11, 12, 18 y 19 de diciembre, dividido en dos lotes:
LOTE 1: Actividades infantiles.
LOTE 2: Poblado navideño.",['92000000.0'],https://contrataciondelestado.es/wps/wcm/connect/9ed3bc9f-d601-43c3-9038-72b982e7e629/DOC20211202141742Informe-Propuesta_Contratacion_Menor-18.pdf?MOD=AJPERES,instalación poblado navideño actividad infantil plazar pedro cuevas fuengirola día         dividido dos lote   lotar    actividad infantil   lotar    poblado navideño,"instalación de un poblado navideño y actividades infantiles en la plaza pedro cuevas de fuengirola los días 11, 12, 18 y 19 de diciembre, dividido en dos lotes:
lote 1: actividades infantiles.
lote 2: poblado navideño."
805,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211214_110014_3.atom,399,"Redactar los Planes de Movilidad Urbana Sostenible (PMUS) de los siguientes municipios mancomunados: Camporrobles, Caudete de las Fuentes, Fuenterrobles, Sinarcas, Venta del Moro y Villargordo del Cabriel.",['73000000.0'],https://contrataciondelestado.es/wps/wcm/connect/c15590b7-8d44-4376-b4ca-e03f937cbf5d/DOC20211110131245Invitacion+a+participar.pdf?MOD=AJPERES,redactar plan movilidad urbano sostenible   pmus   siguiente municipio mancomunado   camporrobl   caudetir fuente   fuenterrobl   sinarca   venta moro villargordo cabriel,"redactar los planes de movilidad urbana sostenible (pmus) de los siguientes municipios mancomunados: camporrobles, caudete de las fuentes, fuenterrobles, sinarcas, venta del moro y villargordo del cabriel."
806,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211214_110014_2.atom,161,"Contratación de la elaboración del manual de imagen corporativa del Instituto de la Memoria Histórica y Democrática de Extremadura (IMHYDEX) y diseño de los elementos comunes que aparecerán en memoriales, lugares de memoria y otros lugares relacionados con su actividad.",['79822500.0'],https://contrataciondelestado.es/wps/wcm/connect/c7cc9967-ab2a-4a66-9bea-130eb4049764/DOC20210615121102huella_3_PCPFIDENTIDADCORPORATIVAIMHYDEX.pdf?MOD=AJPERES,contratación elaboración manual imagen corporativo instituto memoria histórico democrático extremadura   imhydex   diseño elemento común aparecer memoriales   lugar memorio lugar relacionado actividad,"contratación de la elaboración del manual de imagen corporativa del instituto de la memoria histórica y democrática de extremadura (imhydex) y diseño de los elementos comunes que aparecerán en memoriales, lugares de memoria y otros lugares relacionados con su actividad."
807,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211214_110014.atom,272,"Suministro e instalación de una freidora, un sistema de extinción automática de incendios para la campana de la cafetería del edificio Tudemir de la sede de Desamparados del campus de Orihuela, y suministro e instalación de un armario frigorífico gastronorm, y un sistema de extinción automática de incendios para la campana de la cafetería del edificio Casa del Paso del campus de Orihuela de la Universidad Miguel Hernández de Elche","['[39314000, 39141000, 39221000]']",https://contrataciondelestado.es/wps/wcm/connect/78616986-fa38-4093-a127-52d0f405bb67/DOC20211201142333INFRA-280-21+Memoria+Justificativa+Contratos+Menores+Infraestructuras-copia-autentica.pdf?MOD=AJPERES,suministro instalación freidoro   sistema extinción automático incendio campán cafeteer edificio tudemir sede desamparado campus orihuelar   suministro instalación armario frigorífico gastronorm   sistema extinción automático incendio campán cafetería edificio casa paso campus orihuelar universidad miguel hernández elche,"suministro e instalación de una freidora, un sistema de extinción automática de incendios para la campana de la cafetería del edificio tudemir de la sede de desamparados del campus de orihuela, y suministro e instalación de un armario frigorífico gastronorm, y un sistema de extinción automática de incendios para la campana de la cafetería del edificio casa del paso del campus de orihuela de la universidad miguel hernández de elche"
808,contratosMenoresPerfilesContratantes_2021.zip,contratosMenoresPerfilesContratantes_20211215_041739_1.atom,437,"Diseñar y poner en marcha una plataforma informática para el control y seguimiento de las subvenciones europeas obtenidas en el marco de trabajo de la Dirección general de Fondos Europeos, con el fin de gestionar, realizar el seguimiento y justificar los gastos y proyectos que componen las líneas para las que se conceda las ayudas, adaptado a cada programa operativo y a cada período de ejecución","['[48000000, 72200000, 72510000, 30211300, 72500000]']",https://contrataciondelestado.es/wps/wcm/connect/692ffb73-540f-4fe4-9a30-de0df8b92383/DOC20211102174433criterios+contratacion+software+SEFYCU+3208399.pdf?MOD=AJPERES,diseñar poner marcha plataforma informático control seguimiento subvención europeo obtenido marco trabajo dirección general fondo europeo   fin gestionar   realizar seguimiento justificar gasto proyecto componer línea conceder ayuda   adaptado cada programa operativo cada período ejecución,"diseñar y poner en marcha una plataforma informática para el control y seguimiento de las subvenciones europeas obtenidas en el marco de trabajo de la dirección general de fondos europeos, con el fin de gestionar, realizar el seguimiento y justificar los gastos y proyectos que componen las líneas para las que se conceda las ayudas, adaptado a cada programa operativo y a cada período de ejecución"
